PublicAddress,ControlNbr,CCN,Precinct,ReportedDate,BeginDate,Time,Offense,Description,UCRCode,EnteredDate,GBSID,Lat,Long,X,Y,Neighborhood,LastChanged,LastUpdateDate,OBJECTID
10 ST S / Lasalle AV ,3735588,MP 2018 022364,1,2018-01-22T11:45:00.000Z,2018-01-21T16:50:00.000Z,16:50:00,AUTOTH,Motor Vehicle Theft,8,2018-01-22T11:43:05.000Z,,44.97459,-93.27613,-10383450.92,5617522.362,DOWNTOWN WEST,2018-01-25T14:22:27.000Z,2018-01-25T20:00:31.000Z,4046
0029XX Emerson AV N,3735680,MP 2018 023187,4,2018-01-23T01:30:00.000Z,2018-01-22T23:33:00.000Z,23:33:00,ASLT2,Asslt W/dngrs Weapon,5,2018-01-23T01:29:56.000Z,13989,45.01043281,-93.29432526,-10385476.78,5623164.068,JORDAN,2018-01-25T12:40:58.000Z,2018-01-25T20:00:31.000Z,4047
0032XX Lyndale AV N,3735749,MP 2018 023684,4,2018-01-23T12:50:00.000Z,2018-01-22T18:30:00.000Z,18:30:00,BURGD,Burglary Of Dwelling,6,2018-01-23T12:49:32.000Z,11106,45.01399955,-93.28802025,-10384774.91,5623725.697,MCKINLEY,2018-01-25T09:17:51.000Z,2018-01-25T20:00:31.000Z,4048
0036XX Bryant AV N,3735881,MP 2018 024480,4,2018-01-24T05:05:00.000Z,2018-01-24T04:13:00.000Z,4:13:00,AUTOTH,Motor Vehicle Theft,8,2018-01-24T05:05:14.000Z,10018,45.02123016,-93.29056362,-10385058.04,5624864.36,MCKINLEY,2018-01-25T09:18:56.000Z,2018-01-25T20:00:31.000Z,4049
0051XX Russell AV N,3735902,MP 2018 024546,4,2018-01-24T08:44:00.000Z,2018-01-24T08:10:00.000Z,8:10:00,AUTOTH,Motor Vehicle Theft,8,2018-01-24T08:41:55.000Z,10063,45.04850535,-93.31187009,-10387429.86,5629160.895,SHINGLE CREEK,2018-01-25T09:19:25.000Z,2018-01-25T20:00:31.000Z,4050
Broadway AV W / Queen AV N,3735943,MP 2018 024691,4,2018-01-24T12:03:00.000Z,2018-01-22T17:30:00.000Z,17:30:00,TFMV,Theft From Motr Vehc,7,2018-01-24T12:00:41.000Z,,45.00469,-93.30949,-10387165.46,5622259.221,WILLARD - HAY,2018-01-24T20:22:23.000Z,2018-01-25T20:00:31.000Z,4051
0007XX Elizabeth LN ,3735955,MP 2018 024727,4,2018-01-24T13:34:00.000Z,2018-01-24T12:07:00.000Z,12:07:00,AUTOTH,Motor Vehicle Theft,8,2018-01-24T13:34:03.000Z,16037,44.99588733,-93.28912339,-10384897.71,5620874.054,NEAR - NORTH,2018-01-25T09:20:30.000Z,2018-01-25T20:00:31.000Z,4052
0040XX 5 AV S,3735963,MP 2018 024797,3,2018-01-24T14:05:00.000Z,2018-01-24T13:42:00.000Z,13:42:00,AUTOTH,Motor Vehicle Theft,8,2018-01-24T14:02:59.000Z,18467,44.92964275,-93.26884413,-10382640.24,5610451.969,BRYANT,2018-01-25T05:07:02.000Z,2018-01-25T20:00:31.000Z,4053
0003XX Hennepin AV E,3735966,MP 2018 024756,2,2018-01-24T14:18:00.000Z,2018-01-24T12:46:00.000Z,12:46:00,SHOPLF,Shoplifting,7,2018-01-24T14:17:38.000Z,21087,44.98822671,-93.25566927,-10381173.62,5619668.213,NICOLLET ISLAND - EAST BANK,2018-01-24T21:42:55.000Z,2018-01-25T20:00:31.000Z,4054
0057XX Bossen TE ,3735972,MP 2018 024754,3,2018-01-24T14:00:00.000Z,2018-01-24T10:50:00.000Z,10:50:00,AUTOTH,Motor Vehicle Theft,8,2018-01-24T14:44:37.000Z,12793,44.89981794,-93.22589758,-10377859.45,5605763.636,WENONAH,2018-01-24T20:58:47.000Z,2018-01-25T20:00:31.000Z,4055
0016XX Oliver AV N,3735973,MP 2018 024793,4,2018-01-24T14:55:00.000Z,2018-01-24T13:36:00.000Z,13:36:00,BURGD,Burglary Of Dwelling,6,2018-01-24T14:46:21.000Z,14590,44.99577902,-93.30695682,-10386882.92,5620857.005,WILLARD - HAY,2018-01-25T09:21:39.000Z,2018-01-25T20:00:31.000Z,4056
0059XX Nicollet AV S,3735983,MP 2018 024836,5,2018-01-24T16:00:00.000Z,2018-01-24T14:35:00.000Z,14:35:00,THEFT,Other Theft,7,2018-01-24T15:50:52.000Z,13304,44.8949328,-93.2781055,-10383671.21,5604995.944,WINDOM,2018-01-24T21:15:53.000Z,2018-01-25T20:00:31.000Z,4057
0036XX Columbus AV S,3735999,MP 2018 024860,3,2018-01-24T17:20:00.000Z,2018-01-24T14:00:00.000Z,14:00:00,DASLT3,3rd Deg Domes Aslt,5,2018-01-24T17:03:26.000Z,12073,44.93693343,-93.26378978,-10382077.59,5611598.403,CENTRAL,2018-01-25T10:04:41.000Z,2018-01-25T20:00:31.000Z,4058
0030XX Columbus AV S,3736002,MP 2018 024970,3,2018-01-24T17:30:00.000Z,2018-01-24T12:00:00.000Z,12:00:00,AUTOTH,Motor Vehicle Theft,8,2018-01-24T17:30:14.000Z,11949,44.94751197,-93.26393037,-10382093.24,5613262.101,CENTRAL,2018-01-24T20:59:48.000Z,2018-01-25T20:00:31.000Z,4059
00001X Lake ST W,3736013,MP 2018 024893,3,2018-01-24T18:29:00.000Z,2018-01-04T15:44:00.000Z,15:44:00,AUTOTH,Motor Vehicle Theft,8,2018-01-24T18:28:49.000Z,21928,44.94834704,-93.27880784,-10383749.39,5613393.448,WHITTIER,2018-01-25T05:08:40.000Z,2018-01-25T20:00:31.000Z,4060
0003XX Broadway AV W,3736014,MP 2018 024957,4,2018-01-24T18:51:00.000Z,2018-01-24T17:16:00.000Z,17:16:00,TFMV,Theft From Motr Vehc,7,2018-01-24T18:50:23.000Z,17353,44.99913207,-93.28461789,-10384396.16,5621384.85,HAWTHORNE,2018-01-25T09:51:44.000Z,2018-01-25T20:00:31.000Z,4061
0026XX 3 AV S,3736026,MP 2018 025051,5,2018-01-24T19:40:00.000Z,2018-01-23T15:00:00.000Z,15:00:00,AUTOTH,Motor Vehicle Theft,8,2018-01-24T19:38:46.000Z,20806,44.95463157,-93.27278226,-10383078.63,5614381.982,WHITTIER,2018-01-24T21:12:23.000Z,2018-01-25T20:00:31.000Z,4062
0025XX Portland AV S,3736030,MP 2018 025003,3,2018-01-24T19:46:00.000Z,2018-01-24T12:30:00.000Z,12:30:00,THEFT,Other Theft,7,2018-01-24T19:46:16.000Z,16976,44.95642337,-93.26766796,-10382509.3,5614663.844,PHILLIPS WEST,2018-01-24T21:57:18.000Z,2018-01-25T20:00:31.000Z,4063
0029XX Chicago AV S,3736035,MP 2018 025078,3,2018-01-24T19:55:00.000Z,2018-01-24T19:01:00.000Z,19:01:00,THEFT,Other Theft,7,2018-01-24T19:55:12.000Z,25867,44.9488397,-93.26267192,-10381953.15,5613470.936,PHILLIPS WEST,2018-01-24T22:00:42.000Z,2018-01-25T20:00:31.000Z,4064
0037XX Bryant AV S,3736038,MP 2018 025065,5,2018-01-24T10:58:00.000Z,2018-01-24T10:00:00.000Z,10:00:00,THEFT,Other Theft,7,2018-01-24T20:07:17.000Z,18629,44.93497616,-93.29077991,-10385082.12,5611290.616,EAST HARRIET,2018-01-24T21:13:38.000Z,2018-01-25T20:00:31.000Z,4065
0043XX Upton AV S,3736048,MP 2018 025105,5,2018-01-24T20:45:00.000Z,2018-01-24T17:30:00.000Z,17:30:00,TFMV,Theft From Motr Vehc,7,2018-01-24T20:50:37.000Z,11984,44.92398307,-93.31485633,-10387762.29,5609562.105,LINDEN HILLS,2018-01-24T22:50:56.000Z,2018-01-25T20:00:31.000Z,4066
00005X 6 ST S,3736051,MP 2018 025164,1,2018-01-24T20:55:00.000Z,2018-01-24T19:00:00.000Z,19:00:00,THEFT,Other Theft,7,2018-01-24T20:54:30.000Z,17461,44.97757335,-93.27074123,-10382851.42,5617991.56,DOWNTOWN WEST,2018-01-25T09:19:44.000Z,2018-01-25T20:00:31.000Z,4067
0043XX Upton AV S,3736055,MP 2018 025133,5,2018-01-24T21:04:00.000Z,2018-01-24T18:00:00.000Z,18:00:00,TFMV,Theft From Motr Vehc,7,2018-01-24T21:03:50.000Z,11984,44.92398307,-93.31485633,-10387762.29,5609562.105,LINDEN HILLS,2018-01-25T08:56:01.000Z,2018-01-25T20:00:31.000Z,4068
27 ST E / Cedar AV S,3736074,MP 2018 025294,3,2018-01-24T23:10:00.000Z,2018-01-24T22:30:00.000Z,22:30:00,ROBPER,Robbery Of Person,4,2018-01-24T23:01:10.000Z,,44.95374,-93.24737,-10380250.09,5614242.401,EAST PHILLIPS,2018-01-26T05:59:32.000Z,2018-01-26T20:00:40.000Z,4069
0005XX 12 AV SE,3736077,MP 2018 025301,2,2018-01-24T23:24:00.000Z,2018-01-24T18:00:00.000Z,18:00:00,TFMV,Theft From Motr Vehc,7,2018-01-24T23:24:17.000Z,21092,44.98307256,-93.23738342,-10379138.04,5618857.001,MARCY HOLMES,2018-01-25T07:36:40.000Z,2018-01-25T20:00:31.000Z,4070
0022XX 50 ST W,3736079,MP 2018 025130,5,2018-01-24T23:40:00.000Z,2018-01-24T17:15:00.000Z,17:15:00,TFMV,Theft From Motr Vehc,7,2018-01-24T23:41:31.000Z,13904,44.91236055,-93.30806141,-10387005.88,5607734.985,LYNNHURST,2018-01-25T00:13:28.000Z,2018-01-25T20:00:31.000Z,4071
0035XX 12 AV S,3736080,MP 2018 025058,3,2018-01-24T23:44:00.000Z,2018-01-24T18:42:00.000Z,18:42:00,TFMV,Theft From Motr Vehc,7,2018-01-24T23:42:51.000Z,12291,44.9386511,-93.25749066,-10381376.37,5611868.523,POWDERHORN PARK,2018-01-25T10:48:24.000Z,2018-01-25T20:00:31.000Z,4072
0022XX 50 ST W,3736084,MP 2018 025168,5,2018-01-24T23:50:00.000Z,2018-01-24T17:15:00.000Z,17:15:00,TFMV,Theft From Motr Vehc,7,2018-01-24T23:51:16.000Z,13904,44.91236055,-93.30806141,-10387005.88,5607734.985,LYNNHURST,2018-01-25T09:15:46.000Z,2018-01-25T20:00:31.000Z,4073
0033XX Hiawatha AV ,3736086,MP 2018 025296,3,2018-01-25T00:10:00.000Z,2018-01-24T22:35:00.000Z,22:35:00,BURGB,Burglary Of Business,6,2018-01-25T00:08:54.000Z,21434,44.94124892,-93.23342844,-10378697.78,5612277.068,LONGFELLOW,2018-01-25T01:17:09.000Z,2018-01-25T20:00:31.000Z,4074
0043XX Cedar AV S,3736088,MP 2018 025333,3,2018-01-25T00:23:00.000Z,2018-01-24T02:30:00.000Z,2:30:00,AUTOTH,Motor Vehicle Theft,8,2018-01-25T00:20:13.000Z,12339,44.92422671,-93.24731731,-10380243.88,5609600.41,ERICSSON,2018-01-25T05:16:07.000Z,2018-01-25T20:00:31.000Z,4075
0019XX Minnehaha AV S,3736093,MP 2018 025348,3,2018-01-25T00:43:00.000Z,2018-01-24T23:54:00.000Z,23:54:00,AUTOTH,Motor Vehicle Theft,8,2018-01-25T00:41:08.000Z,16989,44.96305499,-93.2447022,-10379952.77,5615707.125,SEWARD,2018-01-25T05:16:49.000Z,2018-01-25T20:00:31.000Z,4076
15 AV S / 28 ST E,3736094,MP 2018 025313,3,2018-01-25T01:20:00.000Z,2018-01-24T22:35:00.000Z,22:35:00,ROBPER,Robbery Of Person,4,2018-01-25T00:42:55.000Z,,44.95195,-93.25374,-10380959.26,5613959.95,MIDTOWN PHILLIPS,2018-01-25T06:37:50.000Z,2018-01-25T20:00:31.000Z,4077
0014XX Oliver AV N,3736109,MP 2018 024927,4,2018-01-25T02:18:00.000Z,2018-01-24T16:15:00.000Z,16:15:00,AUTOTH,Motor Vehicle Theft,8,2018-01-25T02:18:28.000Z,20587,44.99361158,-93.30696408,-10386883.73,5620515.816,WILLARD - HAY,2018-01-25T09:24:12.000Z,2018-01-25T20:00:31.000Z,4078
0018XX Glenwood AV ,3736112,MP 2018 025435,4,2018-01-25T03:30:00.000Z,2018-01-25T02:55:00.000Z,2:55:00,BURGD,Burglary Of Dwelling,6,2018-01-25T03:28:54.000Z,15740,44.98080862,-93.30387162,-10386539.48,5618500.701,HARRISON,2018-01-26T04:31:39.000Z,2018-01-26T20:00:40.000Z,4079
0038XX Chicago AV S,3736117,MP 2018 025173,3,2018-01-25T05:19:00.000Z,2018-01-24T20:17:00.000Z,20:17:00,AUTOTH,Motor Vehicle Theft,8,2018-01-25T05:18:31.000Z,20868,44.93324806,-93.26249333,-10381933.27,5611018.874,BRYANT,2018-01-25T14:46:14.000Z,2018-01-25T20:00:31.000Z,4080
0051XX 34 AV S,3736122,MP 2018 025459,3,2018-01-25T07:20:00.000Z,2018-01-25T04:06:00.000Z,4:06:00,ROBBIZ,Robbery Of Business,4,2018-01-25T06:38:41.000Z,12924,44.91035089,-93.22285845,-10377521.13,5607419.093,MINNEHAHA,2018-01-25T14:41:39.000Z,2018-01-25T20:00:31.000Z,4081
0016XX 6 ST NE,3736124,MP 2018 025505,2,2018-01-25T07:41:00.000Z,2018-01-25T07:22:00.000Z,7:22:00,AUTOTH,Motor Vehicle Theft,8,2018-01-25T07:38:11.000Z,16177,45.00415258,-93.25889579,-10381532.79,5622175.249,SHERIDAN,2018-01-25T13:45:19.000Z,2018-01-25T20:00:31.000Z,4082
0019XX Chicago AV S,3736125,MP 2018 025504,3,2018-01-25T07:40:00.000Z,2018-01-25T07:20:00.000Z,7:20:00,THEFT,Other Theft,7,2018-01-25T07:39:51.000Z,17443,44.96331865,-93.26255347,-10381939.96,5615748.605,VENTURA VILLAGE,2018-01-25T14:46:52.000Z,2018-01-25T20:00:31.000Z,4083
0009XX 15 AV SE,3736126,MP 2018 025481,2,2018-01-25T08:09:00.000Z,2018-01-25T05:54:00.000Z,5:54:00,THEFT,Other Theft,7,2018-01-25T07:51:20.000Z,17942,44.98596924,-93.23037597,-10378357.98,5619312.901,COMO,2018-01-25T13:47:10.000Z,2018-01-25T20:00:31.000Z,4084
0017XX Penn AV N,3736128,MP 2018 025498,4,2018-01-25T08:08:00.000Z,2018-01-24T10:19:00.000Z,10:19:00,BURGD,Burglary Of Dwelling,6,2018-01-25T08:07:03.000Z,14767,44.99664296,-93.30821117,-10387022.55,5620993.004,WILLARD - HAY,2018-01-25T11:12:20.000Z,2018-01-25T20:00:31.000Z,4085
0004XX Central AV SE,3736130,MP 2018 025500,2,2018-01-25T08:18:00.000Z,2018-01-25T07:11:00.000Z,7:11:00,TFMV,Theft From Motr Vehc,7,2018-01-25T08:17:42.000Z,17985,44.98749774,-93.25336333,-10380916.92,5619553.477,MARCY HOLMES,2018-01-25T13:48:06.000Z,2018-01-25T20:00:31.000Z,4086
0026XX Humboldt AV S,3736172,MP 2018 025532,5,2018-01-25T09:30:00.000Z,2018-01-24T19:00:00.000Z,19:00:00,BURGD,Burglary Of Dwelling,6,2018-01-25T09:36:20.000Z,17665,44.95465162,-93.29878484,-10385973.22,5614385.135,EAST ISLES,2018-01-26T06:13:54.000Z,2018-01-26T20:00:40.000Z,4087
Lake ST W / Nicollet AV S,3736174,MP 2018 025570,3,2018-01-25T10:00:00.000Z,2018-01-25T08:00:00.000Z,8:00:00,ROBPAG,Robbery Per Agg,4,2018-01-25T09:44:48.000Z,,44.94836,-93.27792,-10383651.08,5613394.929,WHITTIER,2018-01-25T14:46:02.000Z,2018-01-25T20:00:31.000Z,4088
0046XX Minnehaha AV S,3736186,MP 2018 025590,3,2018-01-25T10:22:00.000Z,2018-01-11T17:00:00.000Z,17:00:00,THEFT,Other Theft,7,2018-01-25T10:26:11.000Z,13036,44.9196954,-93.21442126,-10376581.91,5608888.018,HIAWATHA,2018-01-25T14:44:15.000Z,2018-01-25T20:00:31.000Z,4089
0003XX 6 AV N,3736188,MP 2018 999599,1,2018-01-25T10:37:46.000Z,2018-01-24T11:30:00.000Z,11:30:00,TFMV,Theft From Motr Vehc,7,2018-01-25T10:37:46.000Z,16913,44.98565584,-93.27761568,-10383616.68,5619263.575,NORTH LOOP,2018-01-25T10:37:49.000Z,2018-01-25T20:00:31.000Z,4090
MARQUETTE AV  / 9 ST S,3736190,MP 2018 999598,99,2018-01-25T10:41:25.000Z,2018-01-24T12:00:00.000Z,12:00:00,THEFT,Other Theft,7,2018-01-25T10:41:25.000Z,,44.97439,-93.27251,-10383048.62,5617490.569,DOWNTOWN WEST,2018-01-25T10:41:28.000Z,2018-01-25T20:00:31.000Z,4091
0028XX 43 ST W,3736192,MP 2018 999597,5,2018-01-25T10:47:49.000Z,2018-01-24T18:15:00.000Z,18:15:00,TFMV,Theft From Motr Vehc,7,2018-01-25T10:47:49.000Z,12542,44.92467908,-93.31534646,-10387816.85,5609671.533,LINDEN HILLS,2018-01-25T10:47:54.000Z,2018-01-25T20:00:31.000Z,4092
0033XX Morgan AV N,3736197,MP 2018 025624,4,2018-01-25T10:55:00.000Z,2018-01-24T20:00:00.000Z,20:00:00,TFMV,Theft From Motr Vehc,7,2018-01-25T11:04:30.000Z,22809,45.01592402,-93.30444726,-10386603.56,5624028.746,FOLWELL,2018-01-25T11:55:59.000Z,2018-01-25T20:00:31.000Z,4093
0009XX 6 ST SE,3736206,MP 2018 025569,2,2018-01-25T11:40:00.000Z,2018-01-24T19:00:00.000Z,19:00:00,THEFT,Other Theft,7,2018-01-25T11:39:16.000Z,17733,44.98484107,-93.24020967,-10379452.66,5619135.338,MARCY HOLMES,2018-01-25T14:56:48.000Z,2018-01-25T20:00:31.000Z,4094
0010XX 2 AV S,3736207,MP 2018 999595,1,2018-01-25T11:45:25.000Z,2018-01-25T06:30:00.000Z,6:30:00,THEFT,Other Theft,7,2018-01-25T11:45:25.000Z,20056,44.97231758,-93.27233484,-10383028.82,5617164.509,DOWNTOWN WEST,2018-01-25T11:45:27.000Z,2018-01-25T20:00:31.000Z,4095
0003XX Broadway ST NE,3736211,MP 2018 025625,2,2018-01-25T13:25:00.000Z,2018-01-01T12:00:00.000Z,12:00:00,THEFT,Other Theft,7,2018-01-25T12:21:53.000Z,15681,44.9987045,-93.26240584,-10381923.53,5621317.538,ST. ANTHONY WEST,2018-01-25T14:14:22.000Z,2018-01-25T20:00:31.000Z,4096
0022XX Lake ST E,3736213,MP 2018 025645,3,2018-01-25T12:32:00.000Z,2018-01-25T11:18:00.000Z,11:18:00,ASLT4,Aslt-police/emerg P,5,2018-01-25T12:31:35.000Z,19113,44.94836879,-93.23947859,-10379371.28,5613396.868,CORCORAN,2018-01-25T14:20:30.000Z,2018-01-25T20:00:31.000Z,4097
0042XX Nicollet AV S,3736217,MP 2018 025609,5,2018-01-25T12:00:00.000Z,2018-01-24T16:00:00.000Z,16:00:00,THEFT,Other Theft,7,2018-01-25T12:58:36.000Z,14118,44.92597022,-93.27793027,-10383651.7,5609874.532,KING FIELD,2018-01-26T08:03:07.000Z,2018-01-26T20:00:40.000Z,4098
0026XX Penn AV N,3736224,MP 2018 025695,4,2018-01-25T13:30:00.000Z,2018-01-25T12:23:00.000Z,12:23:00,ROBPER,Robbery Of Person,4,2018-01-25T13:26:32.000Z,10905,45.00692262,-93.30821233,-10387022.68,5622611.376,JORDAN,2018-01-26T06:03:19.000Z,2018-01-26T20:00:40.000Z,4099
0025XX Lake ST E,3736225,MP 2018 025687,3,2018-01-25T13:30:00.000Z,2018-01-25T12:00:00.000Z,12:00:00,SHOPLF,Shoplifting,7,2018-01-25T13:31:34.000Z,19097,44.94837171,-93.23514707,-10378889.1,5613397.327,LONGFELLOW,2018-01-25T15:20:04.000Z,2018-01-25T20:00:31.000Z,4100
0040XX Lyndale AV S,3736228,MP 2018 025685,5,2018-01-25T12:07:00.000Z,2018-01-24T01:36:00.000Z,1:36:00,THEFT,Other Theft,7,2018-01-25T14:14:29.000Z,19257,44.92952741,-93.28827012,-10384802.73,5610433.833,KING FIELD,2018-01-26T06:17:59.000Z,2018-01-26T20:00:40.000Z,4101
0025XX Lake ST E,3736235,MP 2018 025789,3,2018-01-25T15:30:00.000Z,2018-01-25T14:00:00.000Z,14:00:00,SHOPLF,Shoplifting,7,2018-01-25T14:58:01.000Z,19097,44.94837171,-93.23514707,-10378889.1,5613397.327,LONGFELLOW,2018-01-25T18:07:27.000Z,2018-01-25T20:00:31.000Z,4102
00002X 8 ST S,3736236,MP 2018 025784,1,2018-01-25T15:00:00.000Z,2018-01-25T05:30:00.000Z,5:30:00,TFMV,Theft From Motr Vehc,7,2018-01-25T15:02:43.000Z,17634,44.97622224,-93.27377326,-10383188.94,5617778.941,DOWNTOWN WEST,2018-01-26T14:18:49.000Z,2018-01-26T20:00:40.000Z,4103
16 AV N / Newton AV N,3736237,MP 2018 025791,4,2018-01-25T15:00:00.000Z,2018-01-25T14:26:00.000Z,14:26:00,ROBPER,Robbery Of Person,4,2018-01-25T15:09:24.000Z,,44.99522,-93.3057,-10386743.5,5620769.199,WILLARD - HAY,2018-01-26T06:45:29.000Z,2018-01-26T20:00:40.000Z,4104
0057XX 27 AV S,3736242,MP 2018 025724,3,2018-01-25T15:26:00.000Z,2018-01-25T12:50:00.000Z,12:50:00,AUTOTH,Motor Vehicle Theft,8,2018-01-25T15:25:40.000Z,22359,44.89897091,-93.23364726,-10378722.14,5605630.521,WENONAH,2018-01-25T18:12:28.000Z,2018-01-25T20:00:31.000Z,4105
0022XX PORTLAND AV ,3736245,MP 2018 999593,3,2018-01-25T15:37:28.000Z,2018-01-25T12:50:00.000Z,12:50:00,TFMV,Theft From Motr Vehc,7,2018-01-25T15:37:28.000Z,20699,44.96002508,-93.26766069,-10382508.5,5615230.447,PHILLIPS WEST,2018-01-25T15:37:32.000Z,2018-01-25T20:00:31.000Z,4106
0027XX 8 ST S,3736246,MP 2018 999592,1,2018-01-25T15:56:04.000Z,2018-01-24T22:00:00.000Z,22:00:00,TFMV,Theft From Motr Vehc,7,2018-01-25T15:56:04.000Z,16994,44.96529573,-93.23218377,-10378559.22,5616059.663,CEDAR RIVERSIDE,2018-01-25T15:56:06.000Z,2018-01-25T20:00:31.000Z,4107
0030XX Hennepin AV S,3736250,MP 2018 025783,5,2018-01-25T14:20:00.000Z,2018-01-25T14:15:00.000Z,14:15:00,THEFT,Other Theft,7,2018-01-25T16:14:47.000Z,11281,44.9474742,-93.29829195,-10385918.35,5613256.162,ECCO,2018-01-26T11:22:10.000Z,2018-01-26T20:00:40.000Z,4108
0040XX 5 AV S,3736253,MP 2018 025833,3,2018-01-25T16:59:00.000Z,2018-01-21T02:00:00.000Z,2:00:00,TFMV,Theft From Motr Vehc,7,2018-01-25T16:58:34.000Z,18467,44.92964275,-93.26884413,-10382640.24,5610451.969,BRYANT,2018-01-25T18:13:14.000Z,2018-01-25T20:00:31.000Z,4109
00002X University AV SE,3736258,MP 2018 025804,2,2018-01-25T17:37:00.000Z,2018-01-25T13:45:00.000Z,13:45:00,SHOPLF,Shoplifting,7,2018-01-25T17:36:22.000Z,17471,44.98705595,-93.25524238,-10381126.1,5619483.94,NICOLLET ISLAND - EAST BANK,2018-01-25T20:55:17.000Z,2018-01-26T20:00:40.000Z,4110
0003XX Main ST SE,3736262,MP 2018 999589,2,2018-01-25T18:01:43.000Z,2017-07-26T00:00:00.000Z,0:00:00,THFTSW,Theft By Swindle,7,2018-01-25T18:01:43.000Z,17396,44.98283425,-93.25142606,-10380701.26,5618819.495,MARCY HOLMES,2018-01-25T18:01:46.000Z,2018-01-25T20:00:31.000Z,4111
0036XX 43 ST E,3736271,MP 2018 025876,3,2018-01-25T19:00:00.000Z,2018-01-24T16:20:00.000Z,16:20:00,THEFT,Other Theft,7,2018-01-25T19:01:48.000Z,12140,44.9251334,-93.21991017,-10377192.93,5609742.963,HIAWATHA,2018-01-26T14:44:38.000Z,2018-01-26T20:00:40.000Z,4112
0024XX Elliot AV S,3736274,MP 2018 025894,3,2018-01-25T19:30:00.000Z,2018-01-25T10:30:00.000Z,10:30:00,AUTOTH,Motor Vehicle Theft,8,2018-01-25T19:26:26.000Z,16426,44.95822357,-93.2612999,-10381800.42,5614947.039,MIDTOWN PHILLIPS,2018-01-26T06:36:18.000Z,2018-01-26T20:00:40.000Z,4113
0009XX Washington AV S,3736280,MP 2018 025847,1,2018-01-25T20:05:00.000Z,2018-01-25T15:45:00.000Z,15:45:00,TFMV,Theft From Motr Vehc,7,2018-01-25T20:01:30.000Z,25156,44.97650066,-93.25593685,-10381203.4,5617822.754,DOWNTOWN EAST,2018-01-26T07:29:14.000Z,2018-01-26T20:00:40.000Z,4114
0003XX 2 ST S,3736281,MP 2018 026056,1,2018-01-25T20:00:00.000Z,2017-10-16T00:01:00.000Z,0:01:00,THEFT,Other Theft,7,2018-01-25T20:04:43.000Z,20491,44.98044364,-93.26191627,-10381869.03,5618443.262,DOWNTOWN WEST,2018-01-26T10:26:08.000Z,2018-01-26T20:00:40.000Z,4115
0038XX Fremont AV N,3736285,MP 2018 026008,4,2018-01-25T20:30:00.000Z,2018-01-25T19:00:00.000Z,19:00:00,DASTR,Domestic Assault/Strangulation,5,2018-01-25T20:30:38.000Z,10008,45.02489278,-93.29565034,-10385624.29,5625441.197,WEBBER - CAMDEN,2018-01-25T23:20:46.000Z,2018-01-26T20:00:40.000Z,4116
0002XX 3 AV N,3736286,MP 2018 026015,1,2018-01-25T20:34:00.000Z,2018-01-25T19:00:00.000Z,19:00:00,THEFT,Other Theft,7,2018-01-25T20:33:59.000Z,17870,44.98492567,-93.27187368,-10382977.48,5619148.654,NORTH LOOP,2018-01-26T07:31:51.000Z,2018-01-26T20:00:40.000Z,4117
0006XX Main ST SE,3736287,MP 2018 026024,2,2018-01-25T20:40:00.000Z,2018-01-22T09:00:00.000Z,9:00:00,THEFT,Other Theft,7,2018-01-25T20:39:39.000Z,25090,44.98137672,-93.24786427,-10380304.77,5618590.109,MARCY HOLMES,2018-01-26T07:33:05.000Z,2018-01-26T20:00:40.000Z,4118
0028XX Hennepin AV S,3736294,MP 2018 025886,5,2018-01-25T21:35:00.000Z,2018-01-25T16:42:00.000Z,16:42:00,SHOPLF,Shoplifting,7,2018-01-25T21:38:04.000Z,20796,44.95095754,-93.29826148,-10385914.96,5613804.056,LOWRY HILL EAST,2018-01-26T10:13:20.000Z,2018-01-26T20:00:40.000Z,4119
0018XX 5 AV S,3736296,MP 2018 026086,3,2018-01-25T21:52:00.000Z,2018-01-25T18:13:00.000Z,18:13:00,BURGD,Burglary Of Dwelling,6,2018-01-25T21:52:38.000Z,20105,44.96423846,-93.26890885,-10382647.44,5615893.319,VENTURA VILLAGE,2018-01-26T06:36:43.000Z,2018-01-26T20:00:40.000Z,4120
0006XX 1 AV N,3736297,MP 2018 999588,1,2018-01-25T22:10:54.000Z,2018-01-25T17:30:00.000Z,17:30:00,THEFT,Other Theft,7,2018-01-25T22:10:54.000Z,17317,44.97916918,-93.27542606,-10383372.93,5618242.696,DOWNTOWN WEST,2018-01-26T07:33:37.000Z,2018-01-26T20:00:40.000Z,4121
0032XX 2 AV S,3736307,MP 2018 026237,3,2018-01-25T22:58:00.000Z,2018-01-25T22:30:00.000Z,22:30:00,ASLT2,Asslt W/dngrs Weapon,5,2018-01-25T22:58:15.000Z,19310,44.94406457,-93.27409088,-10383224.3,5612719.891,CENTRAL,2018-01-26T01:17:45.000Z,2018-01-26T20:00:40.000Z,4122
0009XX Summer ST NE,3736308,MP 2018 025995,2,2018-01-25T23:34:00.000Z,2018-01-24T19:00:00.000Z,19:00:00,BURGD,Burglary Of Dwelling,6,2018-01-25T23:25:41.000Z,17551,44.99690088,-93.24815405,-10380337.03,5621033.606,ST. ANTHONY EAST,2018-01-26T11:59:45.000Z,2018-01-26T20:00:40.000Z,4123
